row_number,id,time,variable,value,deviation
56862,AS14.05,2014-04-11 16:08:22.148,screen,220.394000053406,4.385492323012174
56874,AS14.05,2014-04-11 19:36:01.105,screen,164.239000082016,12.761990209271751
56876,AS14.05,2014-04-11 20:06:17.065,screen,1345.04999995232,25.779063283711547
56889,AS14.05,2014-04-11 22:31:31.219,screen,373.571999788284,5.512343568842991
56926,AS14.05,2014-04-12 10:47:29.542,screen,466.959000110626,18.837147968780876
56930,AS14.05,2014-04-12 12:03:58.190,screen,545.713999986649,3.317996345754123
56947,AS14.05,2014-04-12 13:33:43.144,screen,527.621999979019,7.912097571672316
56958,AS14.05,2014-04-12 14:34:01.242,screen,382.15399980545,5.851648388136433
56966,AS14.05,2014-04-12 15:16:04.752,screen,461.855000019073,3.3097613216189465
56996,AS14.05,2014-04-12 21:43:26.096,screen,282.9390001297,3.62483305420226
57000,AS14.05,2014-04-12 23:04:13.167,screen,610.349999904633,5.7749907858437615
57014,AS14.05,2014-04-13 10:05:28.602,screen,215.391000032425,4.260358276916584
57022,AS14.05,2014-04-13 11:18:53.201,screen,297.098000049591,4.0644996677182075
57083,AS14.05,2014-04-14 08:41:09.207,screen,248.212000131607,32.74144476558916
57102,AS14.05,2014-04-14 10:50:24.802,screen,275.200000047684,51.593162129774335
57132,AS14.05,2014-04-14 14:06:16.086,screen,228.007000207901,5.640075581788638
57170,AS14.05,2014-04-14 18:16:10.302,screen,180.546000003815,3.6515175061239327
57190,AS14.05,2014-04-14 21:17:33.164,screen,212.927999973297,3.689024309229546
57200,AS14.05,2014-04-14 23:43:52.188,screen,469.013000011444,5.4985585876968415
57207,AS14.05,2014-04-15 08:42:26.917,screen,981.283999919891,5.884274872499153
57208,AS14.05,2014-04-15 09:00:40.437,screen,1739.13300013542,4.907440455912816
57231,AS14.05,2014-04-15 13:26:12.135,screen,285.569000005722,4.7098582017050665
57240,AS14.05,2014-04-15 14:07:12.286,screen,319.272000074387,3.104407167245845
57255,AS14.05,2014-04-15 16:19:24.408,screen,514.294000148773,23.198073609070427
57312,AS14.05,2014-04-16 11:20:42.061,screen,210.217000007629,22.793089322226034
57360,AS14.05,2014-04-17 09:26:04.017,screen,727.330000162125,74.27117789486033
57401,AS14.05,2014-04-17 15:18:03.134,screen,814.924999952316,100.9186334009099
57428,AS14.05,2014-04-17 19:40:00.543,screen,204.117000102997,5.2601998545819795
57436,AS14.05,2014-04-17 20:56:32.937,screen,277.299999952316,3.5916748208995264
57494,AS14.05,2014-04-18 15:23:18.188,screen,182.051000118256,29.35601441641559
57511,AS14.05,2014-04-18 19:14:53.244,screen,368.403000116348,8.331913662080739
57517,AS14.05,2014-04-18 20:19:15.019,screen,820.251999855042,5.368525473677195
57536,AS14.05,2014-04-18 22:51:07.762,screen,1198.34899997711,16.26257373891538
57565,AS14.05,2014-04-19 16:55:24.079,screen,278.986999988556,4.528613192441184
57573,AS14.05,2014-04-19 18:57:53.161,screen,436.625999927521,4.609718319169238
57586,AS14.05,2014-04-19 19:54:40.769,screen,254.487999916077,8.914750580062984
57597,AS14.05,2014-04-20 00:03:07.270,screen,328.421000003815,4.77629445286397
57610,AS14.05,2014-04-20 11:58:45.605,screen,317.46799993515,3.5707441693744504
57613,AS14.05,2014-04-20 13:10:41.088,screen,695.498999834061,5.696174567284032
57660,AS14.05,2014-04-20 19:51:59.122,screen,301.729000091553,4.460005656897967
57703,AS14.05,2014-04-21 10:50:35.079,screen,490.1890001297,8.083386426128584
57716,AS14.05,2014-04-21 12:07:51.131,screen,482.424999952316,8.74044303359606
57730,AS14.05,2014-04-21 15:16:34.407,screen,816.934000015259,15.607109113787496
57742,AS14.05,2014-04-21 17:16:42.312,screen,441.628999948502,4.26587408385144
57754,AS14.05,2014-04-21 18:09:18.766,screen,333.033999919891,13.399433524181749
57783,AS14.05,2014-04-21 23:39:41.862,screen,1014.36100006104,36.97388039540466
57815,AS14.05,2014-04-22 13:08:25.325,screen,952.990999937057,18.968447530669664
57879,AS14.05,2014-04-23 09:46:55.559,screen,362.039000034332,31.30495368395294
57924,AS14.05,2014-04-23 17:15:00.953,screen,173.759999990463,10.493949558920425
57926,AS14.05,2014-04-23 17:40:37.012,screen,263.676999807358,3.1568539335244385
57946,AS14.05,2014-04-23 22:23:18.305,screen,301.850999832153,5.033990297367816
57960,AS14.05,2014-04-24 10:18:24.269,screen,582.5609998703,7.7672502063091695
58004,AS14.05,2014-04-24 19:12:06.142,screen,411.12700009346,8.99013501458876
58005,AS14.05,2014-04-24 19:19:12.569,screen,680.482000112534,4.9175984872043985
58018,AS14.05,2014-04-24 21:16:33.099,screen,361.725000143051,3.6317897458803388
58063,AS14.05,2014-04-25 13:40:14.226,screen,236.456000089645,3.5153136038128525
58072,AS14.05,2014-04-25 14:39:32.325,screen,353.141000032425,3.305279796555969
58087,AS14.05,2014-04-25 17:36:51.438,screen,571.28400015831,82.25110303265694
58138,AS14.05,2014-04-25 23:12:41.339,screen,189.180000066757,3.391856338871812
58195,AS14.05,2014-04-26 10:18:59.088,screen,188.868999958038,3.797892626345973
58200,AS14.05,2014-04-26 11:34:01.226,screen,368.81299996376,4.643126906621585
58205,AS14.05,2014-04-26 11:52:42.795,screen,689.796999931335,5.1487922215847535
58234,AS14.05,2014-04-26 15:58:31.263,screen,244.789999961853,6.168452322032486
58293,AS14.05,2014-04-26 21:12:58.266,screen,321.375999927521,21.394569702611392
58331,AS14.05,2014-04-27 13:43:43.226,screen,269.067999839783,6.324228202285708
58357,AS14.05,2014-04-27 18:58:40.168,screen,188.705000162125,4.146119337414302
58411,AS14.05,2014-04-28 13:01:01.466,screen,219.243999958038,3.7237542097119687
58427,AS14.05,2014-04-28 16:48:50.240,screen,163.911000013351,3.3188287162201737
58431,AS14.05,2014-04-28 17:38:57.885,screen,239.641000032425,3.420400188171588
58448,AS14.05,2014-04-28 21:16:05.572,screen,342.079999923706,8.084495191926361
58473,AS14.05,2014-04-28 23:12:51.065,screen,542.506999969482,7.44441481660077
58489,AS14.05,2014-04-29 11:13:22.638,screen,480.778000116348,12.645753628685771
58504,AS14.05,2014-04-29 12:33:48.765,screen,305.52899980545,5.661111690290005
58509,AS14.05,2014-04-29 12:53:08.236,screen,600.014999866486,5.123622381866644
58534,AS14.05,2014-04-29 16:47:06.378,screen,246.943000078201,23.859319173760042
58557,AS14.05,2014-04-30 00:21:01.183,screen,193.056999921799,3.455388832268403
58568,AS14.05,2014-04-30 03:21:44.101,screen,581.789999961853,18.420965473474926
58589,AS14.05,2014-04-30 13:56:14.042,screen,189.442999839783,5.696968465569269
58604,AS14.05,2014-04-30 18:56:38.865,screen,461.746999979019,20.57698898282498
58622,AS14.05,2014-04-30 22:24:52.229,screen,330.868999958038,11.881478599117953
58628,AS14.05,2014-05-01 09:32:35.265,screen,447.503999948502,3.7345120952750013
58639,AS14.05,2014-05-01 11:22:30.046,screen,247.592000007629,6.207603539914071
58642,AS14.05,2014-05-01 11:29:18.096,screen,287.592000007629,3.276364167331319
58663,AS14.05,2014-05-01 15:07:53.246,screen,215.580999851227,3.2778842004239612
58701,AS14.05,2014-05-01 22:18:41.105,screen,294.546000003815,10.95536146380477
58730,AS14.05,2014-05-02 09:21:50.147,screen,541.731999874115,13.297672009476488
58747,AS14.05,2014-05-02 12:45:42.312,screen,607.157999992371,4.531351206145257
58755,AS14.05,2014-05-02 14:41:36.565,screen,861.305999994278,3.320892565720906
58771,AS14.05,2014-05-02 15:57:49.545,screen,590.566999912262,7.440949324687598
58772,AS14.05,2014-05-02 16:07:58.084,screen,1100.73999977112,5.650697547150937
58791,AS14.05,2014-05-02 19:48:51.773,screen,483.605000019073,7.72108884108139
58826,AS14.05,2014-05-03 11:33:35.062,screen,192.729000091553,3.704137268298422
58850,AS14.05,2014-05-03 17:14:01.170,screen,213.450999975204,3.288851162214358
58851,AS14.05,2014-05-03 17:22:45.181,screen,601.726999998093,7.095514437359224
58872,AS14.05,2014-05-03 23:20:14.341,screen,217.43700003624,3.4442175367506604
58891,AS14.05,2014-05-04 13:28:40.174,screen,421.195999860764,31.594905190773147
58908,AS14.05,2014-05-04 16:47:56.262,screen,232.770999908447,5.9166783031144785
58923,AS14.05,2014-05-04 19:38:47.471,screen,1179.96900010109,30.38297683100945
21062,AS14.06,2014-03-30 16:00:00.000,activity,0.766666666666667,3.9101298863217315
21126,AS14.06,2014-04-03 11:00:00.000,activity,0.716666666666667,6.369358475076708
21159,AS14.06,2014-04-05 12:00:00.000,activity,0.775,8.149441844461403
21195,AS14.06,2014-04-07 08:00:00.000,activity,0.6,7.879368252504788
21253,AS14.06,2014-04-10 13:00:00.000,activity,0.608333333333333,3.747479694671382
21338,AS14.06,2014-04-15 16:00:00.000,activity,0.666666666666667,3.259629198737615
21500,AS14.06,2014-04-24 12:00:00.000,activity,0.766666666666667,6.009556450833851
21543,AS14.06,2014-04-26 16:00:00.000,activity,0.775,3.812824990555198
21646,AS14.06,2014-05-02 17:00:00.000,activity,0.658333333333333,3.3700647452484613
21663,AS14.06,2014-05-03 18:00:00.000,activity,0.883333333333333,3.461735120001636
403431,AS14.06,2014-03-25 21:57:27.023,appCat.builtin,108.851,9.258831989240225
405823,AS14.06,2014-03-26 16:14:57.914,appCat.builtin,127.517,3.32757590202303
410441,AS14.06,2014-03-27 19:53:10.180,appCat.builtin,433.577,18.47763723917813
417021,AS14.06,2014-03-30 11:29:58.450,appCat.builtin,100.046,4.206649252810821
417272,AS14.06,2014-03-30 12:10:23.755,appCat.builtin,132.107,3.237339351629434
417331,AS14.06,2014-03-30 12:14:04.980,appCat.builtin,192.325,3.286694823697364
418342,AS14.06,2014-03-30 17:50:48.964,appCat.builtin,572.635,33.17642864077718
421441,AS14.06,2014-03-31 20:54:21.473,appCat.builtin,1802.479,72.56886492320432
425212,AS14.06,2014-04-02 13:02:06.183,appCat.builtin,198.743,16.101014926928826
429691,AS14.06,2014-04-03 15:25:26.760,appCat.builtin,358.236,5.290907671714548
432931,AS14.06,2014-04-04 14:35:51.151,appCat.builtin,156.484,9.516951873329583
433031,AS14.06,2014-04-04 14:43:38.055,appCat.builtin,419.959,6.470317373801285
436401,AS14.06,2014-04-06 11:26:01.101,appCat.builtin,233.866,5.670312854061282
436635,AS14.06,2014-04-06 12:52:37.806,appCat.builtin,504.446,6.6226779650466625
442441,AS14.06,2014-04-08 21:10:45.378,appCat.builtin,1923.036,117.69509165785918
445591,AS14.06,2014-04-09 21:48:15.826,appCat.builtin,1335.098,36.13129434394375
455311,AS14.06,2014-04-13 11:28:28.301,appCat.builtin,1005.681,29.03838778001642
459861,AS14.06,2014-04-14 23:10:23.407,appCat.builtin,862.291,20.204044199164056
462681,AS14.06,2014-04-15 21:52:13.884,appCat.builtin,1239.7,198.76334709347344
465671,AS14.06,2014-04-16 15:37:59.424,appCat.builtin,231.528,6.964629273354623
466971,AS14.06,2014-04-16 21:21:44.509,appCat.builtin,1485.272,20.63654208165081
470561,AS14.06,2014-04-17 18:32:18.483,appCat.builtin,441.08,50.47315930099733
472591,AS14.06,2014-04-18 13:05:46.766,appCat.builtin,510.062,3.3391704328431975
476491,AS14.06,2014-04-19 17:08:44.101,appCat.builtin,265.933,13.237380897265437
483481,AS14.06,2014-04-22 13:11:20.697,appCat.builtin,274.463,15.180853787491419
484741,AS14.06,2014-04-22 17:18:07.313,appCat.builtin,811.057,8.90814242978708
489121,AS14.06,2014-04-23 16:25:26.516,appCat.builtin,200.331,14.88564482397492
492364,AS14.06,2014-04-24 13:01:45.348,appCat.builtin,462.318,7.019115916485239
500186,AS14.06,2014-04-26 16:11:43.246,appCat.builtin,185.342,11.296014964702774
507952,AS14.06,2014-04-29 22:09:17.025,appCat.builtin,1252.64,122.33035341414292
511613,AS14.06,2014-04-30 23:20:16.365,appCat.builtin,633.282,38.91972697667976
514051,AS14.06,2014-05-02 12:39:21.576,appCat.builtin,420.58,32.33266455826021
524891,AS14.06,2014-05-07 13:19:46.733,appCat.builtin,520.768,20.52385104353333
273539,AS14.06,2014-03-25 10:58:16.453,appCat.communication,363.568,7.400684918160162
273626,AS14.06,2014-03-25 17:04:32.625,appCat.communication,229.134,7.886637559937062
273783,AS14.06,2014-03-25 22:45:28.473,appCat.communication,172.04,3.2238680128253367
273852,AS14.06,2014-03-26 08:43:28.109,appCat.communication,262.499,5.634795437614002
274299,AS14.06,2014-03-27 13:11:07.059,appCat.communication,165.525,4.665509760576797
274428,AS14.06,2014-03-27 19:22:37.186,appCat.communication,145.49,3.039114099705805
274465,AS14.06,2014-03-27 20:37:28.105,appCat.communication,172.598,4.096279639884006
274647,AS14.06,2014-03-28 14:36:56.813,appCat.communication,220.28,7.498024269012195
274777,AS14.06,2014-03-28 18:59:57.523,appCat.communication,262.868,14.7046025784969
274833,AS14.06,2014-03-28 21:36:06.622,appCat.communication,201.805,9.256809934848851
274913,AS14.06,2014-03-29 13:01:30.900,appCat.communication,197.925,3.4162103354585813
274965,AS14.06,2014-03-29 16:47:29.632,appCat.communication,200.38,6.715767438804653
275309,AS14.06,2014-03-31 06:17:57.680,appCat.communication,182.975,4.80079939384088
275464,AS14.06,2014-03-31 16:57:42.974,appCat.communication,142.784,11.14159327226441
275614,AS14.06,2014-04-01 07:55:55.153,appCat.communication,175.517,3.807203615884588
275826,AS14.06,2014-04-01 22:41:19.217,appCat.communication,260.426,7.5682811086907575
275845,AS14.06,2014-04-01 22:48:06.928,appCat.communication,996.835,11.937483275491527
275912,AS14.06,2014-04-02 11:40:15.615,appCat.communication,145.312,4.293075068392697
275936,AS14.06,2014-04-02 13:17:51.903,appCat.communication,188.009,3.3775525985195634
276055,AS14.06,2014-04-02 17:02:20.371,appCat.communication,172.096,4.235399440118578
276161,AS14.06,2014-04-02 20:08:37.974,appCat.communication,190.651,4.066461171622934
276203,AS14.06,2014-04-02 22:10:37.683,appCat.communication,175.248,4.2648088938346955
276320,AS14.06,2014-04-03 12:05:51.203,appCat.communication,230.997,5.1511795407723655
276412,AS14.06,2014-04-03 16:26:06.052,appCat.communication,168.231,4.623870039830617
276551,AS14.06,2014-04-03 23:28:59.890,appCat.communication,177.137,3.8349607817640057
276628,AS14.06,2014-04-04 11:44:59.910,appCat.communication,278.902,17.215971982796948
276728,AS14.06,2014-04-04 16:08:54.719,appCat.communication,708.583,16.918781823594138
276807,AS14.06,2014-04-04 20:23:40.242,appCat.communication,196.585,7.862883916018875
276968,AS14.06,2014-04-05 18:58:45.204,appCat.communication,159.092,4.9995086408141995
277165,AS14.06,2014-04-07 13:11:19.930,appCat.communication,291.431,12.463241584595425
277209,AS14.06,2014-04-07 16:54:30.408,appCat.communication,315.569,5.789259829156782
277253,AS14.06,2014-04-07 19:07:01.816,appCat.communication,163.923,6.9637175629288866
277588,AS14.06,2014-04-08 18:54:37.595,appCat.communication,184.803,4.378513340500813
277639,AS14.06,2014-04-08 21:04:08.453,appCat.communication,320.109,8.931933842545423
277815,AS14.06,2014-04-09 15:56:27.029,appCat.communication,164.518,3.3761942349210594
277918,AS14.06,2014-04-09 20:57:09.384,appCat.communication,259.494,7.5788750431438245
278010,AS14.06,2014-04-09 23:48:07.970,appCat.communication,255.744,4.3024832331383625
278147,AS14.06,2014-04-10 13:42:40.191,appCat.communication,144.844,3.077482154784734
278185,AS14.06,2014-04-10 14:19:39.127,appCat.communication,226.305,3.0454611254939854
278402,AS14.06,2014-04-10 23:52:19.907,appCat.communication,202.354,7.972852151206482
278537,AS14.06,2014-04-11 15:22:27.750,appCat.communication,160.118,6.236332064374325
279026,AS14.06,2014-04-13 17:46:17.316,appCat.communication,321.115,9.05905465524734
279110,AS14.06,2014-04-13 20:05:01.885,appCat.communication,162.889,3.840796782552847
279254,AS14.06,2014-04-14 12:03:32.433,appCat.communication,162.286,5.20603110599488
279409,AS14.06,2014-04-15 00:06:54.316,appCat.communication,471.303,18.572875729311427
279606,AS14.06,2014-04-15 19:09:35.196,appCat.communication,291.13,8.340860894604697
279757,AS14.06,2014-04-16 10:03:14.388,appCat.communication,194.354,4.272886793903669
280162,AS14.06,2014-04-16 23:16:46.900,appCat.communication,531.082,4.90552527164317
280336,AS14.06,2014-04-17 15:12:25.338,appCat.communication,277.206,3.8351590569817007
280366,AS14.06,2014-04-17 15:33:04.719,appCat.communication,243.464,4.8550841641526645
280519,AS14.06,2014-04-17 20:53:24.848,appCat.communication,150.426,5.197143651842002
280542,AS14.06,2014-04-17 21:06:23.736,appCat.communication,244.873,3.8382018548735677
280643,AS14.06,2014-04-18 12:44:29.368,appCat.communication,173.777,21.92955083844965
280875,AS14.06,2014-04-19 00:38:02.075,appCat.communication,239.343,6.066582198544364
280902,AS14.06,2014-04-19 09:37:03.520,appCat.communication,327.68,3.0626318804943056
281121,AS14.06,2014-04-20 07:48:14.486,appCat.communication,416.359,11.402715902580965
281236,AS14.06,2014-04-20 21:49:15.088,appCat.communication,247.103,19.349744050421133
281641,AS14.06,2014-04-22 08:13:00.039,appCat.communication,178.487,5.219982365772942
281696,AS14.06,2014-04-22 12:06:51.069,appCat.communication,257.366,16.11629083128087
281827,AS14.06,2014-04-22 15:23:34.009,appCat.communication,256.248,5.376583184708821
281934,AS14.06,2014-04-22 19:33:36.615,appCat.communication,184.841,4.0408199300467
282051,AS14.06,2014-04-22 22:13:09.908,appCat.communication,848.174,16.32898421196942
282274,AS14.06,2014-04-23 13:17:26.305,appCat.communication,197.451,7.816271144153741
282333,AS14.06,2014-04-23 17:58:35.802,appCat.communication,207.428,3.6675591359650492
282567,AS14.06,2014-04-24 11:45:08.825,appCat.communication,160.469,4.060037577269054
282583,AS14.06,2014-04-24 12:10:14.019,appCat.communication,155.592,9.180284513267623
282586,AS14.06,2014-04-24 12:13:24.071,appCat.communication,196.044,3.5646709223473834
282622,AS14.06,2014-04-24 12:41:56.190,appCat.communication,375.479,4.835725052684223
282683,AS14.06,2014-04-24 14:07:06.078,appCat.communication,141.955,7.7354535368906125
282810,AS14.06,2014-04-24 19:33:20.578,appCat.communication,148.152,3.794245552842996
282944,AS14.06,2014-04-25 16:15:18.420,appCat.communication,145.088,4.878725536916815
282968,AS14.06,2014-04-25 16:26:49.230,appCat.communication,163.802,3.1719118795610393
283750,AS14.06,2014-04-28 16:10:02.118,appCat.communication,153.831,4.181424296218138
283858,AS14.06,2014-04-28 19:25:23.710,appCat.communication,234.682,6.510304600526506
283896,AS14.06,2014-04-28 23:39:37.750,appCat.communication,155.118,3.65846209083928
284106,AS14.06,2014-04-29 16:59:47.861,appCat.communication,148.71,11.096318658776969
284129,AS14.06,2014-04-29 17:08:46.698,appCat.communication,294.491,5.88948519568691
284423,AS14.06,2014-04-30 16:14:12.670,appCat.communication,142.377,4.668732954951424
284503,AS14.06,2014-04-30 19:28:13.565,appCat.communication,157.575,3.8710658541562295
284544,AS14.06,2014-04-30 22:20:44.921,appCat.communication,320.397,7.707236383167069
284788,AS14.06,2014-05-02 11:29:55.270,appCat.communication,610.637,18.8093536653763
284938,AS14.06,2014-05-03 00:05:08.286,appCat.communication,157.861,3.5041806643613755
285304,AS14.06,2014-05-05 12:39:10.137,appCat.communication,306.827,7.646155202840253
285338,AS14.06,2014-05-05 14:17:37.204,appCat.communication,171.353,4.485022722140073
285529,AS14.06,2014-05-06 13:13:22.170,appCat.communication,175.976,7.871360053969771
285547,AS14.06,2014-05-06 14:38:49.081,appCat.communication,390.565,6.316168793348781
285634,AS14.06,2014-05-06 18:41:46.341,appCat.communication,245.251,7.541950635357454
285746,AS14.06,2014-05-06 23:42:07.007,appCat.communication,143.117,3.7578936770331244
285752,AS14.06,2014-05-06 23:52:00.921,appCat.communication,495.613,9.868828950041706
285904,AS14.06,2014-05-07 13:39:19.568,appCat.communication,198.192,4.544739137210276
286038,AS14.06,2014-05-07 19:25:36.917,appCat.communication,147.645,3.5639291274501548
506809,AS14.06,2014-03-24 18:15:36.555,appCat.entertainment,62.202,7.2787583657915995
506877,AS14.06,2014-03-24 21:51:49.520,appCat.entertainment,59.393,5.429653616767519
506907,AS14.06,2014-03-25 00:09:26.654,appCat.entertainment,53.402,25.732215150540615
506931,AS14.06,2014-03-25 09:10:03.765,appCat.entertainment,14.529,4.383709807917349
506970,AS14.06,2014-03-25 12:19:27.446,appCat.entertainment,60.275,56.05581310498556
507030,AS14.06,2014-03-25 17:04:12.184,appCat.entertainment,20.428,3.159519360242774
507037,AS14.06,2014-03-25 17:13:06.302,appCat.entertainment,59.456,9.32024256302586
507045,AS14.06,2014-03-25 17:18:18.901,appCat.entertainment,116.047,5.767230991909559
507096,AS14.06,2014-03-25 19:01:01.792,appCat.entertainment,19.545,10.323454050613751
507100,AS14.06,2014-03-25 19:01:31.375,appCat.entertainment,60.088,9.856641544162752
507221,AS14.06,2014-03-25 23:47:06.073,appCat.entertainment,200.62,10.542764039066912
507251,AS14.06,2014-03-26 08:27:21.573,appCat.entertainment,61.583,10.291568053273826
507275,AS14.06,2014-03-26 09:09:59.782,appCat.entertainment,68.814,3.170734237891422
507305,AS14.06,2014-03-26 11:14:14.335,appCat.entertainment,27.701,4.071627952327649
507307,AS14.06,2014-03-26 11:15:59.779,appCat.entertainment,48.448,4.734504637894779
507309,AS14.06,2014-03-26 11:16:49.234,appCat.entertainment,70.589,3.7961714389893464
507361,AS14.06,2014-03-26 13:26:35.157,appCat.entertainment,32.423,8.816997079017083
507402,AS14.06,2014-03-26 16:23:48.177,appCat.entertainment,17.247,6.138949784970049
507451,AS14.06,2014-03-26 16:50:03.243,appCat.entertainment,16.14,10.947403831166401
507492,AS14.06,2014-03-26 17:29:21.216,appCat.entertainment,19.345,10.550499573928027
507508,AS14.06,2014-03-26 17:59:19.994,appCat.entertainment,25.558,3.7379343408951353
507514,AS14.06,2014-03-26 18:00:25.513,appCat.entertainment,59.365,7.352681957084939
507529,AS14.06,2014-03-26 18:51:33.247,appCat.entertainment,11.98,10.907785754318903
507545,AS14.06,2014-03-26 20:18:19.457,appCat.entertainment,117.739,98.51328943971065
507570,AS14.06,2014-03-26 21:58:46.246,appCat.entertainment,18.271,10.654045684842648
507624,AS14.06,2014-03-26 23:50:28.926,appCat.entertainment,59.745,90.35097571753474
507645,AS14.06,2014-03-27 07:50:07.388,appCat.entertainment,9.036,6.697666053405866
507706,AS14.06,2014-03-27 13:14:57.750,appCat.entertainment,10.421,8.14146770787019
507727,AS14.06,2014-03-27 14:01:13.058,appCat.entertainment,49.349,68.72933607768725
507730,AS14.06,2014-03-27 14:02:36.759,appCat.entertainment,59.407,3.507531066288456
507804,AS14.06,2014-03-27 18:52:55.549,appCat.entertainment,59.919,21.973605548731687
507867,AS14.06,2014-03-27 20:35:42.174,appCat.entertainment,34.953,17.399384831106506
507871,AS14.06,2014-03-27 20:40:20.704,appCat.entertainment,59.405,4.277790215833467
507927,AS14.06,2014-03-27 22:28:38.872,appCat.entertainment,41.594,11.401202770077395
507984,AS14.06,2014-03-28 09:25:01.187,appCat.entertainment,66.412,62.12007840299626
508045,AS14.06,2014-03-28 14:18:36.329,appCat.entertainment,59.572,11.184681067597172
508142,AS14.06,2014-03-28 17:58:55.637,appCat.entertainment,70.94,93.87268672063232
508193,AS14.06,2014-03-28 19:14:38.180,appCat.entertainment,703.315,479.7973049508324
508270,AS14.06,2014-03-28 23:11:22.130,appCat.entertainment,17.654,21.902495364711754
508272,AS14.06,2014-03-28 23:12:03.280,appCat.entertainment,29.667,5.234929839401648
508274,AS14.06,2014-03-28 23:12:41.118,appCat.entertainment,61.111,5.761012072192294
508354,AS14.06,2014-03-29 14:25:55.072,appCat.entertainment,59.495,69.15380289577845
508377,AS14.06,2014-03-29 16:54:04.611,appCat.entertainment,59.583,12.78133527395628
508410,AS14.06,2014-03-29 18:57:32.815,appCat.entertainment,35.114,5.562183067677638
508424,AS14.06,2014-03-29 19:19:07.994,appCat.entertainment,106.685,9.627043570073992
508458,AS14.06,2014-03-29 22:28:39.275,appCat.entertainment,19.473,8.66900284025133
508472,AS14.06,2014-03-29 23:06:27.404,appCat.entertainment,59.318,9.92547568018473
508492,AS14.06,2014-03-30 10:51:15.585,appCat.entertainment,57.678,14.542435395922691
508510,AS14.06,2014-03-30 11:18:09.821,appCat.entertainment,61.846,3.0800292554329265
508545,AS14.06,2014-03-30 12:35:04.835,appCat.entertainment,11.863,5.5532537120236665
508553,AS14.06,2014-03-30 12:57:34.457,appCat.entertainment,41.525,11.948943846398757
508575,AS14.06,2014-03-30 15:09:18.747,appCat.entertainment,60.129,4.245580086082203
508580,AS14.06,2014-03-30 15:22:48.276,appCat.entertainment,185.94,9.85143191175355
508608,AS14.06,2014-03-30 16:26:59.846,appCat.entertainment,137.046,3.3075086057890095
508629,AS14.06,2014-03-30 16:57:22.663,appCat.entertainment,208.2,3.1435978409058674
508698,AS14.06,2014-03-31 06:10:12.138,appCat.entertainment,18.603,6.969725998987794
508754,AS14.06,2014-03-31 11:03:25.894,appCat.entertainment,13.119,7.219094875905632
508785,AS14.06,2014-03-31 11:21:55.874,appCat.entertainment,849.385,1580.8493825518046
508820,AS14.06,2014-03-31 13:56:45.174,appCat.entertainment,42.834,17.9372386830638
508887,AS14.06,2014-03-31 17:30:20.125,appCat.entertainment,22.632,10.050987820498705
508921,AS14.06,2014-03-31 17:55:59.220,appCat.entertainment,69.917,43.24403850267217
509048,AS14.06,2014-04-01 10:44:05.855,appCat.entertainment,12.252,5.442204151193866
509075,AS14.06,2014-04-01 12:56:10.246,appCat.entertainment,32.783,27.6422745139639
509116,AS14.06,2014-04-01 16:48:55.273,appCat.entertainment,40.424,51.94934053941744
509160,AS14.06,2014-04-01 19:12:37.239,appCat.entertainment,60.397,16.823098375661402
509218,AS14.06,2014-04-01 21:30:11.835,appCat.entertainment,60.361,37.02678021475913
509328,AS14.06,2014-04-02 13:01:40.707,appCat.entertainment,12.01,6.271029234325976
509390,AS14.06,2014-04-02 13:55:53.926,appCat.entertainment,59.329,47.27672806048889
509447,AS14.06,2014-04-02 16:17:20.526,appCat.entertainment,59.279,33.06369975422931
509469,AS14.06,2014-04-02 17:13:58.565,appCat.entertainment,60.199,25.96498684991654
509511,AS14.06,2014-04-02 18:25:18.130,appCat.entertainment,67.993,55.465858520609345
509551,AS14.06,2014-04-02 19:19:09.019,appCat.entertainment,59.671,42.943692686580825
509623,AS14.06,2014-04-02 22:28:53.549,appCat.entertainment,59.979,15.140251350302101
509655,AS14.06,2014-04-03 00:07:25.651,appCat.entertainment,12.183,19.157389587366364
509659,AS14.06,2014-04-03 00:21:32.384,appCat.entertainment,137.561,38.08157867957696
509661,AS14.06,2014-04-03 00:24:45.681,appCat.entertainment,492.658,11.152950530235902
509680,AS14.06,2014-04-03 11:00:13.520,appCat.entertainment,10.324,3.1035205464683555
509719,AS14.06,2014-04-03 11:43:52.542,appCat.entertainment,11.911,7.671096314820179
509722,AS14.06,2014-04-03 11:59:04.385,appCat.entertainment,51.919,14.521646728424098
509862,AS14.06,2014-04-03 16:51:36.467,appCat.entertainment,20.542,25.415013549553585
509910,AS14.06,2014-04-03 19:03:13.345,appCat.entertainment,20.326,15.854841271593736
509935,AS14.06,2014-04-03 21:29:45.197,appCat.entertainment,12.022,8.523556560463996
509963,AS14.06,2014-04-03 23:49:17.673,appCat.entertainment,43.621,42.49810721864187
510027,AS14.06,2014-04-04 09:04:39.828,appCat.entertainment,26.196,12.374465947939433
510039,AS14.06,2014-04-04 11:54:29.332,appCat.entertainment,59.583,7.084796003349899
510042,AS14.06,2014-04-04 11:58:43.457,appCat.entertainment,132.104,6.378369284530525
510091,AS14.06,2014-04-04 14:27:27.094,appCat.entertainment,42.587,8.727509413721792
510111,AS14.06,2014-04-04 14:41:40.098,appCat.entertainment,60.056,21.975383001054816
510131,AS14.06,2014-04-04 15:25:54.726,appCat.entertainment,60.077,47.51027732411841
